 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Skew,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
5380,53.485,35.247,2132.515,382.030,8.403,13.575,0.541,14.526,NaN,3302,591,110.854,6.795,2.411,0.415,0.740
5381,109.059,44.989,1358.112,398.190,10.343,16.807,0.677,17.004,NaN,2111,642,81.254,10.343,1.539,0.650,0.866
5382,1174.991,136.287,616.677,409.825,42.663,44.602,0.795,48.113,NaN,971,700,59.300,30.511,1.555,0.643,0.950
5383,89.420,42.468,910.795,409.825,16.807,7.757,0.623,17.405,NaN,1409,645,15.068,7.222,2.604,0.384,0.872
5384,8.775,10.434,2207.498,411.765,3.232,3.878,1.000,4.139,NaN,3415,642,38.660,3.232,1.234,0.810,0.840
5385,50.978,28.247,2422.754,422.754,9.050,9.050,0.803,11.008,NaN,3749,654,130.236,7.095,1.627,0.615,0.865
5386,12905.267,477.927,2926.309,424.047,135.747,145.443,0.710,157.005,NaN,4551,663,117.726,123.521,1.272,0.786,0.934
5387,397.792,88.972,42.663,464.771,34.260,16.807,0.631,35.606,NaN,66,738,15.803,16.807,2.280,0.439,0.884
5388,135.383,54.574,117.001,493.859,12.282,20.039,0.571,20.298,NaN,188,795,80.838,10.820,2.180,0.459,0.778
5389,28.414,22.762,92.437,506.787,7.111,7.111,0.689,8.428,NaN,143,795,57.529,6.536,1.267,0.789,0.773
5390,188.032,54.196,4600.517,507.434,14.867,18.100,0.804,21.517,NaN,7121,785,122.735,13.712,1.630,0.614,0.923
5391,5.850,8.985,38.785,521.655,3.878,1.939,0.911,4.336,NaN,60,810,26.565,1.939,2.030,0.493,0.903
5392,88.166,48.110,2296.057,525.533,11.635,17.453,0.479,19.660,NaN,3552,813,117.408,9.317,2.454,0.408,0.714
5393,155.858,58.231,191.338,528.119,13.575,21.978,0.578,22.318,NaN,307,851,79.992,13.013,1.845,0.542,0.805
5394,744.189,144.931,1120.233,535.229,43.310,34.906,0.445,44.358,NaN,1735,879,43.229,33.884,1.221,0.819,0.711
5395,1869.039,187.021,4562.379,535.876,59.470,53.652,0.672,69.169,NaN,7064,909,37.405,41.676,1.631,0.613,0.925
5396,73.959,35.939,1433.096,536.522,12.928,10.343,0.720,14.177,NaN,2217,831,155.772,7.974,1.894,0.528,0.863
5397,918.432,122.547,157.725,546.865,34.260,40.078,0.769,40.482,NaN,257,906,70.408,30.850,1.300,0.769,0.926
5398,28083.214,871.544,1561.086,548.804,279.897,159.664,0.465,280.972,NaN,2415,963,174.985,151.682,2.129,0.470,0.820
5399,333.026,79.387,3367.809,564.318,21.978,23.917,0.664,29.882,NaN,5212,910,51.147,17.394,1.734,0.577,0.867
5400,8.775,9.899,4643.180,564.964,3.232,3.232,1.000,3.769,NaN,7184,874,120.964,3.232,1.000,1.000,0.913
5401,32.592,22.227,758.888,577.246,4.525,9.050,0.829,9.412,NaN,1176,893,105.945,4.525,1.931,0.518,0.923
5402,68.109,34.111,410.472,577.893,10.343,11.635,0.736,13.009,NaN,638,894,116.565,8.227,1.529,0.654,0.858
5403,42.203,24.055,847.447,593.407,6.464,8.403,0.917,8.697,NaN,1312,919,131.987,6.464,1.274,0.785,0.906
5404,0.418,1.828,259.858,599.224,0.646,0.646,1.000,0.914,NaN,402,927,135.000,0.646,1.000,1.000,1.000
5405,169.229,56.624,51.713,614.738,21.332,12.282,0.663,22.290,NaN,80,957,163.142,10.016,2.372,0.422,0.894
5406,1.254,3.657,1281.836,619.263,1.293,1.293,1.000,1.828,NaN,1983,958,135.000,1.293,1.464,0.683,0.857
5407,1.254,3.657,1286.361,619.263,1.293,1.293,1.000,1.828,NaN,1990,958,135.000,1.293,1.464,0.683,0.857
5408,62.677,37.768,561.732,619.910,14.867,9.050,0.552,15.741,NaN,869,964,160.821,7.606,2.754,0.363,0.771
5409,0.418,1.828,1284.421,621.202,0.646,0.646,1.000,0.914,NaN,1987,961,135.000,0.646,1.000,1.000,1.000
5410,3.343,6.778,1261.797,623.788,1.939,2.586,0.914,2.891,NaN,1953,965,116.565,1.939,1.554,0.644,0.800
5411,2.925,9.899,1288.300,624.434,2.586,3.878,0.375,4.661,NaN,1993,966,123.690,1.434,4.938,0.203,0.583
5412,27.160,27.934,1277.311,629.606,6.464,9.696,0.437,10.221,NaN,1978,989,71.565,5.897,1.982,0.504,0.599
5413,4.178,7.313,1263.090,637.363,2.586,2.586,0.982,3.657,NaN,1954,986,135.000,1.828,2.217,0.451,0.833
5414,30.503,44.767,1254.686,639.302,16.807,11.635,0.191,19.913,NaN,1942,989,144.246,3.802,7.769,0.129,0.505
5415,4.178,7.156,1275.372,639.302,1.939,2.586,1.000,3.232,NaN,1973,989,126.870,1.939,1.559,0.641,0.909
5416,2.089,5.485,1278.604,643.180,1.939,1.939,0.873,2.742,NaN,1978,995,135.000,1.371,2.308,0.433,0.769
5417,20.475,30.297,1272.786,650.937,12.928,5.818,0.280,13.924,NaN,1969,1007,158.199,3.066,6.959,0.144,0.641
5418,412.835,86.100,4481.577,660.633,23.271,29.089,0.700,29.945,NaN,6944,1067,76.264,21.046,1.406,0.711,0.876
5419,8266.307,389.230,4038.138,661.926,110.537,124.111,0.686,132.175,NaN,6302,1216,69.083,84.560,1.500,0.666,0.940
5420,87.748,37.454,3729.800,669.683,9.696,13.575,0.786,13.954,NaN,5778,1057,76.608,8.673,1.634,0.612,0.897
5421,25.489,21.313,281.189,692.308,9.050,3.878,0.705,9.610,NaN,435,1077,19.654,3.878,2.469,0.405,0.891
5422,5273.254,357.613,4220.427,696.186,94.376,104.719,0.518,115.203,NaN,6545,1224,52.294,65.815,1.843,0.543,0.855
5423,18381.596,754.027,3307.046,714.932,237.880,153.846,0.406,243.299,NaN,5116,1231,167.884,150.207,1.406,0.711,0.807
5424,5473.404,296.012,3183.581,720.750,74.984,100.194,0.785,103.382,NaN,4940,1116,113.199,71.749,1.475,0.678,0.963
5425,102.373,43.539,3698.125,725.921,16.160,10.343,0.679,16.807,NaN,5721,1127,157.380,9.037,2.126,0.470,0.842
5426,104.462,49.024,3762.767,739.496,19.392,9.696,0.546,19.435,NaN,5821,1149,176.186,9.069,2.636,0.379,0.759
5427,3.761,6.778,157.725,741.435,2.586,1.939,1.000,2.891,NaN,244,1147,153.435,1.939,1.536,0.651,0.857
5428,85.241,35.626,4506.141,741.435,10.989,10.989,0.844,13.834,NaN,6971,1163,37.405,8.659,1.576,0.635,0.925
5429,652.680,114.190,3641.888,745.960,32.321,35.553,0.629,42.017,NaN,5642,1209,53.130,24.986,1.936,0.517,0.836
5430,525.236,117.977,3577.246,769.877,42.017,28.442,0.474,43.598,NaN,5534,1226,15.479,19.174,2.697,0.371,0.790
5431,5244.423,330.215,435.036,797.027,104.719,84.034,0.604,107.711,NaN,673,1355,13.536,76.451,1.513,0.661,0.880
5432,4627.678,331.037,4333.549,807.369,94.376,89.205,0.531,96.341,NaN,6707,1294,163.632,81.353,1.233,0.811,0.822
5433,4629.349,314.479,1338.720,820.297,93.730,86.619,0.588,93.786,NaN,2071,1348,1.975,77.035,1.212,0.825,0.862
5434,70.616,35.626,4470.588,835.165,13.575,8.403,0.699,13.819,NaN,6916,1295,169.216,8.403,1.685,0.593,0.826
5435,55.156,30.611,1519.069,855.204,9.696,10.343,0.740,13.326,NaN,2351,1323,129.094,5.942,2.349,0.426,0.874
5436,6709.401,447.591,3814.480,861.021,104.719,134.454,0.421,140.866,NaN,5959,1332,107.354,91.255,1.713,0.584,0.722
5437,514.372,94.392,3515.837,882.999,24.564,32.321,0.725,33.018,NaN,5447,1369,113.051,24.530,1.268,0.789,0.901
5438,21.728,17.813,4425.339,885.585,4.525,6.464,0.861,7.227,NaN,6847,1370,116.565,4.525,1.600,0.625,0.874
5439,0.836,3.121,1484.163,905.624,0.646,1.293,1.000,1.445,NaN,2296,1401,116.565,0.646,2.000,0.500,1.000
5440,876.229,129.639,2579.186,910.149,41.370,37.492,0.655,48.360,NaN,3993,1454,37.942,25.729,1.854,0.539,0.901
5441,1.254,3.657,1351.002,914.027,1.293,1.293,1.000,1.828,NaN,2090,1414,135.000,1.293,1.464,0.683,0.857
5442,17427.228,557.524,438.268,923.077,160.310,173.239,0.705,193.589,NaN,689,1468,139.876,115.373,1.654,0.605,0.947
5443,0.836,3.121,1402.069,923.077,0.646,1.293,1.000,1.445,NaN,2169,1428,116.565,0.646,2.000,0.500,1.000
5444,0.836,2.742,1407.240,923.077,1.293,0.646,1.000,1.445,NaN,2177,1428,153.435,0.646,2.000,0.500,1.000
5445,1.671,4.949,1408.533,926.955,1.293,1.939,0.857,2.331,NaN,2179,1434,123.690,1.293,2.000,0.500,0.800
5446,1.254,3.657,1405.947,933.420,1.293,1.293,1.000,1.828,NaN,2175,1444,135.000,1.293,1.464,0.683,0.857
5447,944.339,119.426,3511.312,934.066,35.553,36.846,0.832,44.452,NaN,5436,1449,130.872,28.846,1.546,0.647,0.967
5448,106.551,55.110,4128.636,936.005,17.453,13.575,0.441,17.750,NaN,6387,1462,10.491,12.385,1.413,0.708,0.659
5449,6.268,8.449,2877.182,956.044,2.586,2.586,1.000,3.657,NaN,4451,1483,45.000,2.586,1.137,0.880,0.968
5450,10197.605,471.084,3981.900,964.447,128.636,131.222,0.577,164.322,NaN,6160,1695,48.030,101.584,1.642,0.609,0.901
5451,2150.669,190.050,4276.018,982.547,56.238,52.359,0.748,61.874,NaN,6617,1543,147.804,49.323,1.226,0.816,0.943
5452,0.418,1.828,1305.107,1004.525,0.646,0.646,1.000,0.914,NaN,2019,1554,135.000,0.646,1.000,1.000,1.000
5453,150.426,61.260,113.122,1005.171,10.989,23.917,0.504,24.230,NaN,186,1592,80.789,10.724,2.265,0.441,0.801
5454,2.089,4.949,1299.935,1005.171,1.293,1.939,1.000,2.331,NaN,2011,1555,123.690,1.293,1.553,0.644,0.909
5455,177.168,58.610,143.504,1006.464,19.392,16.160,0.648,20.080,NaN,226,1577,33.179,15.750,1.220,0.820,0.860
5456,102.373,47.888,3537.169,1018.746,10.343,17.453,0.561,18.203,NaN,5477,1576,106.504,10.343,2.203,0.454,0.761
5457,5.850,8.606,2993.536,1060.763,3.232,2.586,0.993,3.769,NaN,4631,1642,149.036,2.586,1.601,0.625,0.848
5458,668.141,111.577,170.653,1077.569,28.442,36.199,0.674,37.296,NaN,274,1723,64.323,26.946,1.437,0.696,0.862
5459,0.418,1.828,1742.081,1085.973,0.646,0.646,1.000,0.914,NaN,2695,1680,135.000,0.646,1.000,1.000,1.000
5460,48.470,29.448,4316.096,1091.144,12.282,4.525,0.702,12.551,NaN,6677,1691,168.111,4.525,2.526,0.396,0.967
5461,3205.320,273.158,3910.795,1095.669,94.376,62.702,0.540,101.345,NaN,6052,1782,23.295,54.646,2.026,0.494,0.833
5462,165.468,49.468,4265.676,1095.669,13.575,15.514,0.850,17.078,NaN,6601,1695,119.476,13.575,1.184,0.844,0.943
5463,12587.283,468.093,751.131,1098.255,153.200,112.476,0.722,153.985,NaN,1162,1748,170.577,104.278,1.457,0.686,0.936
5464,0.418,1.828,2304.460,1111.183,0.646,0.646,1.000,0.914,NaN,3565,1719,135.000,0.646,1.000,1.000,1.000
5465,0.418,1.828,237.233,1144.796,0.646,0.646,1.000,0.914,NaN,367,1771,135.000,0.646,1.000,1.000,1.000
5466,0.836,2.742,2967.679,1173.885,1.293,0.646,1.000,1.445,NaN,4591,1816,153.435,0.646,2.000,0.500,1.000
5467,2.089,5.864,2985.779,1174.531,2.586,1.293,0.764,2.891,NaN,4619,1817,153.435,1.293,2.610,0.383,0.769
5468,0.418,1.828,3041.370,1175.178,0.646,0.646,1.000,0.914,NaN,4705,1818,135.000,0.646,1.000,1.000,1.000
5469,2.089,4.949,3039.431,1177.763,1.939,1.293,1.000,2.331,NaN,4702,1822,146.310,1.293,1.553,0.644,0.909
5470,2533.419,317.612,1034.260,1184.228,94.376,74.337,0.316,104.289,NaN,1602,1843,140.786,45.122,2.681,0.373,0.662
5471,1.254,4.571,3011.635,1184.874,1.939,1.293,0.754,2.331,NaN,4659,1833,146.310,1.156,2.702,0.370,0.667
5472,22.564,17.591,1431.157,1185.520,5.818,5.818,0.916,6.992,NaN,2216,1834,123.690,4.571,1.628,0.614,0.885
5473,168.393,50.317,3800.905,1207.498,15.514,15.514,0.836,16.353,NaN,5880,1879,161.565,14.718,1.007,0.993,0.917
5474,287.062,68.352,3688.429,1211.377,23.917,16.807,0.772,24.367,NaN,5708,1880,158.199,16.807,1.468,0.681,0.928
5475,48402.793,892.034,2300.582,1212.670,301.228,236.587,0.764,309.212,NaN,3563,2126,15.024,209.549,1.562,0.640,0.964
5476,39475.867,853.429,1800.259,1229.476,210.730,262.443,0.681,272.557,NaN,2870,2307,72.897,191.662,1.516,0.660,0.913
5477,488.465,99.185,4292.178,1231.416,26.503,30.381,0.624,33.595,NaN,6651,1907,120.018,24.734,1.384,0.723,0.853
5478,1911.659,209.377,4134.454,1247.576,45.895,73.045,0.548,75.917,NaN,6399,1930,105.811,41.677,1.704,0.587,0.846
5479,107.387,41.554,3463.478,1273.432,12.282,12.282,0.782,14.526,NaN,5358,1986,32.276,11.771,1.078,0.927,0.880
5480,41.367,24.969,3875.889,1297.350,8.403,7.111,0.834,9.003,NaN,5996,2010,158.962,6.746,1.429,0.700,0.884
5481,1469.575,183.743,897.220,1301.228,43.310,62.702,0.547,65.300,NaN,1396,2014,111.485,38.487,1.796,0.557,0.844
5482,27028.981,962.960,244.990,1301.875,221.719,253.394,0.366,263.287,NaN,426,2024,110.704,191.028,1.483,0.674,0.727
5483,87.330,36.697,3859.729,1304.460,10.989,12.282,0.815,13.636,NaN,5973,2036,58.570,9.599,1.347,0.742,0.909
5484,9194.767,570.150,711.700,1319.974,135.747,103.426,0.355,147.047,NaN,1105,2056,150.505,99.567,1.651,0.606,0.788
5485,55.574,36.918,3974.144,1321.267,8.403,12.282,0.512,13.590,NaN,6149,2063,64.654,8.403,1.300,0.769,0.719
5486,1612.479,178.988,2130.575,1325.145,46.542,49.127,0.632,61.992,NaN,3302,2052,129.500,43.617,1.329,0.752,0.871
5487,1121.925,132.982,4313.510,1331.610,38.785,42.663,0.797,43.252,NaN,6689,2060,99.462,37.559,1.112,0.899,0.938
5488,135.801,52.524,2811.894,1349.063,14.867,17.453,0.619,18.846,NaN,4358,2114,67.834,12.798,1.579,0.633,0.781
5489,22.564,16.899,2833.226,1356.820,4.525,5.818,0.993,6.655,NaN,4383,2108,60.945,4.525,1.293,0.773,0.947
5490,1353.413,163.631,4576.600,1368.455,49.127,46.542,0.635,59.428,NaN,7089,2123,134.119,38.676,1.706,0.586,0.867
5491,1107.718,187.399,542.986,1369.101,37.492,54.299,0.396,58.824,NaN,846,2118,112.620,36.778,1.437,0.696,0.701
5492,6.686,8.985,1265.029,1372.980,2.586,3.232,1.000,3.769,NaN,1957,2124,120.964,2.586,1.234,0.810,0.889
5493,2616.153,274.072,3831.933,1394.958,59.470,93.730,0.438,100.917,NaN,5944,2164,117.878,45.020,2.345,0.426,0.764
5494,221.460,60.530,4004.525,1396.897,18.100,20.685,0.760,21.174,NaN,6209,2193,77.661,14.926,1.519,0.658,0.904
5495,9350.207,464.122,3116.354,1408.533,116.354,142.857,0.545,149.729,NaN,4832,2386,52.190,91.568,1.849,0.541,0.880
5496,104.044,43.853,4047.835,1408.533,12.282,15.514,0.680,18.488,NaN,6264,2203,53.531,8.685,2.338,0.428,0.868
5497,738.757,115.770,1519.716,1419.522,32.321,35.553,0.693,37.924,NaN,2363,2248,60.376,27.679,1.419,0.705,0.903
5498,2495.394,209.718,3912.734,1433.743,69.813,54.945,0.713,70.885,NaN,6053,2281,9.978,54.018,1.366,0.732,0.903
5499,68.109,36.318,2782.805,1442.146,13.575,9.696,0.649,15.077,NaN,4306,2244,30.964,7.399,2.396,0.417,0.832
5500,478.855,106.655,1095.669,1452.489,24.564,36.846,0.529,40.187,NaN,1699,2247,115.741,22.854,1.791,0.558,0.802
5501,20.057,17.591,1499.677,1462.185,5.818,5.818,0.815,7.313,NaN,2320,2270,45.000,4.114,1.830,0.546,0.850
5502,334.697,74.372,3612.153,1474.467,22.624,23.271,0.760,23.707,NaN,5590,2311,25.866,21.130,1.186,0.843,0.889
5503,9578.353,397.025,3003.232,1479.638,111.183,128.636,0.764,136.962,NaN,4705,2289,111.601,102.518,1.288,0.776,0.939
5504,1021.641,134.940,236.587,1485.456,35.553,38.138,0.705,41.657,NaN,378,2353,48.145,35.553,1.072,0.932,0.917
5505,49.724,25.505,4610.860,1486.749,8.403,7.757,0.961,8.980,NaN,7136,2300,120.256,7.757,1.067,0.937,0.919
5506,454.202,95.019,3.232,1504.202,27.796,32.967,0.632,34.810,NaN,14,2378,68.199,18.548,2.019,0.495,0.866
5507,43.456,25.727,2896.574,1504.848,8.403,7.111,0.825,10.056,NaN,4481,2339,45.000,7.095,1.465,0.683,0.908
5508,14280.408,467.584,651.584,1511.312,148.028,135.100,0.821,153.096,NaN,1022,2379,148.995,125.829,1.179,0.848,0.972
5509,1233.490,178.728,3921.784,1516.484,49.127,44.602,0.485,51.979,NaN,6067,2369,158.860,43.681,1.184,0.845,0.784
5510,7.103,9.363,2184.228,1534.583,2.586,3.232,1.000,3.769,NaN,3380,2374,120.964,2.586,1.336,0.749,0.919
5511,289.152,73.837,1005.818,1535.229,23.271,20.685,0.666,27.272,NaN,1556,2407,31.430,18.989,1.352,0.740,0.855
5512,498.494,129.991,2663.219,1539.754,18.100,49.774,0.371,51.116,NaN,4129,2382,103.158,17.167,3.214,0.311,0.744
5513,5058.480,321.047,513.898,1561.086,73.691,109.890,0.617,112.327,NaN,836,2585,78.043,71.528,1.527,0.655,0.905
5514,283.302,78.408,3911.441,1561.086,23.271,20.039,0.579,24.742,NaN,6051,2435,19.855,19.948,1.340,0.746,0.791
5515,878.319,157.324,173.885,1575.953,47.835,43.310,0.446,48.451,NaN,269,2484,166.891,40.316,1.307,0.765,0.719
5516,2343.297,209.940,3510.666,1581.125,59.470,61.409,0.668,64.099,NaN,5475,2446,111.909,56.963,1.109,0.901,0.881
5517,2943.328,244.678,3696.833,1582.418,90.498,60.116,0.618,90.611,NaN,5719,2482,2.862,53.736,1.703,0.587,0.881
5518,1008.270,170.436,4060.116,1583.710,62.702,32.967,0.436,65.086,NaN,6281,2468,164.445,28.136,2.599,0.385,0.735
5519,11.282,11.949,1739.496,1586.942,3.232,3.878,0.993,5.049,NaN,2691,2461,50.194,3.232,1.346,0.743,0.947
5520,35.099,23.520,4407.240,1588.882,4.525,9.696,0.797,9.888,NaN,6821,2458,101.310,4.525,1.990,0.502,0.923
5521,1998.572,202.783,4189.399,1599.871,64.641,54.945,0.611,71.624,NaN,6485,2482,143.440,39.364,1.974,0.507,0.875
5522,129.951,45.746,48.481,1627.666,12.928,14.867,0.780,16.480,NaN,81,2541,64.440,12.297,1.309,0.764,0.876
5523,35896.154,845.492,1480.284,1630.252,302.521,177.117,0.631,302.676,NaN,2290,2674,1.836,176.124,1.922,0.520,0.904
5524,666.051,115.991,4376.858,1648.998,23.271,42.663,0.622,44.056,NaN,6778,2551,104.444,23.271,1.786,0.560,0.888
5525,44.292,26.040,3245.637,1649.644,7.111,9.696,0.821,10.035,NaN,5024,2552,104.931,6.649,1.503,0.665,0.880
5526,4502.741,306.734,4006.464,1659.987,93.730,74.984,0.601,94.106,NaN,6198,2634,5.123,74.229,1.175,0.851,0.891
5527,436.234,80.209,4148.028,1660.633,20.685,25.856,0.852,29.089,NaN,6420,2608,53.130,20.685,1.325,0.755,0.957
5528,15.878,14.848,124.758,1674.208,5.171,4.525,0.905,5.782,NaN,193,2592,153.435,4.336,1.421,0.704,0.854
5529,391.525,98.335,872.657,1676.147,18.746,34.906,0.509,35.570,NaN,1353,2595,109.093,15.235,2.639,0.379,0.789
5530,43475.935,1122.724,2533.290,1680.026,349.063,253.394,0.433,376.736,NaN,3924,2668,155.898,189.393,2.513,0.398,0.810
5531,643.070,123.018,3384.615,1681.319,36.846,34.906,0.534,43.213,NaN,5238,2603,145.359,24.833,1.865,0.536,0.800
5532,97.359,49.874,219.780,1689.722,14.867,14.867,0.492,15.741,NaN,350,2614,109.179,13.034,1.413,0.707,0.682
5533,38.442,30.519,3759.535,1696.186,5.171,12.928,0.519,13.184,NaN,5817,2644,78.690,4.691,3.454,0.289,0.780
5534,409.074,131.597,4293.471,1696.833,30.381,34.906,0.297,41.617,NaN,6644,2679,46.888,24.252,1.733,0.577,0.583
5535,483.451,94.235,246.930,1702.650,24.564,29.089,0.684,33.037,NaN,393,2679,59.421,23.899,1.318,0.759,0.883
5536,33.846,22.227,3279.250,1703.297,5.171,8.403,0.861,8.792,NaN,5075,2635,107.103,5.171,1.692,0.591,0.900
5537,77.720,47.418,1153.200,1731.739,7.757,20.039,0.434,20.298,NaN,1785,2679,99.162,7.169,3.199,0.313,0.741
5538,381.496,102.019,4483.516,1751.778,24.564,37.492,0.461,38.160,NaN,6956,2710,100.739,19.624,2.334,0.428,0.719
5539,374.393,105.113,102.780,1756.949,32.321,27.796,0.426,35.364,NaN,162,2747,30.784,25.039,1.381,0.724,0.676
5540,154.604,49.560,4060.763,1756.949,14.221,16.807,0.791,17.926,NaN,6286,2719,115.641,12.707,1.412,0.708,0.883
5541,1194.630,148.458,4142.857,1758.888,42.663,43.310,0.681,47.721,NaN,6424,2787,61.699,36.975,1.233,0.811,0.900
5542,907.986,125.290,2219.134,1769.877,32.967,43.310,0.727,47.006,NaN,3444,2805,58.496,26.018,1.692,0.591,0.939
5543,659.784,133.804,1773.109,1796.380,26.503,41.370,0.463,42.614,NaN,2744,2842,67.714,26.503,1.735,0.576,0.759
5544,1103.539,152.531,3323.853,1797.673,43.310,44.602,0.596,45.854,NaN,5142,2799,158.499,33.167,1.271,0.787,0.871
5545,24.653,19.262,4189.399,1802.844,5.171,7.111,0.835,7.566,NaN,6484,2789,109.983,5.101,1.441,0.694,0.868
5546,71.870,44.389,1309.632,1809.955,14.221,14.221,0.458,18.790,NaN,2026,2821,40.815,7.283,3.393,0.295,0.706
5547,335.115,88.528,1012.282,1813.833,19.392,32.321,0.537,32.732,NaN,1567,2856,80.910,19.204,1.450,0.690,0.826
5548,2736.493,221.510,391.726,1817.065,53.652,78.216,0.701,80.283,NaN,636,2811,103.029,52.024,1.504,0.665,0.912
5549,37.606,23.141,1455.721,1831.933,7.111,7.111,0.882,8.100,NaN,2254,2834,118.610,6.741,1.090,0.917,0.900
5550,168.393,51.924,3422.754,1837.750,16.160,16.160,0.785,17.655,NaN,5305,2843,113.749,14.811,1.124,0.890,0.897
5551,172.989,74.816,1047.188,1839.043,23.917,16.807,0.388,24.952,NaN,1620,2860,163.443,16.346,1.778,0.562,0.639
5552,345.561,85.721,4482.224,1854.557,27.149,23.917,0.591,31.595,NaN,6934,2901,30.763,16.667,2.089,0.479,0.820
5553,42.203,23.676,1406.593,1861.021,7.757,7.111,0.946,8.792,NaN,2177,2879,126.027,7.111,1.168,0.856,0.918
5554,73.124,38.590,1388.494,1862.314,10.343,12.928,0.617,15.077,NaN,2149,2901,59.036,9.045,1.821,0.549,0.785
5555,211.432,56.938,4517.130,1866.193,16.160,18.746,0.820,22.927,NaN,6990,2889,130.426,13.255,1.692,0.591,0.947
5556,1872.799,250.645,1268.261,1898.513,64.641,61.409,0.375,69.621,NaN,1967,2967,148.671,52.501,1.546,0.647,0.728
5557,148.754,67.438,2005.818,1905.624,14.867,22.624,0.411,24.876,NaN,3104,2983,65.433,11.748,2.293,0.436,0.733
5558,448.770,90.357,4475.113,1915.966,29.735,25.856,0.691,30.429,NaN,6923,2979,167.735,23.974,1.241,0.806,0.878
5559,14.625,13.934,1204.913,1917.259,4.525,4.525,0.947,5.485,NaN,1864,2972,45.000,4.114,1.274,0.785,0.875
5560,971.917,144.682,4259.858,1921.784,38.785,38.785,0.583,49.441,NaN,6594,3030,48.180,33.252,1.472,0.679,0.838
5561,33.846,22.227,4030.381,1932.773,5.171,8.403,0.861,8.673,NaN,6235,3002,63.435,5.171,1.605,0.623,0.910
5562,1.254,3.657,2367.809,1939.884,1.293,1.293,1.000,1.828,NaN,3663,3001,135.000,1.293,1.464,0.683,0.857
5563,118.669,43.539,2425.986,1948.933,16.807,9.050,0.787,17.584,NaN,3753,3027,17.103,9.050,1.903,0.525,0.925
5564,0.418,1.828,2210.084,1950.226,0.646,0.646,1.000,0.914,NaN,3419,3017,135.000,0.646,1.000,1.000,1.000
5565,39.696,23.676,3976.729,1951.519,7.111,7.757,0.890,9.187,NaN,6152,3029,39.289,6.399,1.483,0.674,0.909
5566,0.836,3.657,2371.041,1956.690,1.293,1.293,0.785,1.828,NaN,3668,3027,135.000,0.914,2.646,0.378,0.667
5567,40.114,31.969,1550.097,1968.326,5.818,13.575,0.493,14.309,NaN,2398,3066,71.565,4.390,3.930,0.254,0.810
5568,660.201,109.527,4252.101,1974.144,26.503,38.138,0.692,39.874,NaN,6592,3113,73.034,24.847,1.488,0.672,0.900
5569,27.578,20.934,4369.748,1974.144,5.171,7.757,0.791,8.177,NaN,6762,3054,108.435,5.171,1.702,0.588,0.863
5570,277.452,71.094,3715.579,1985.779,16.807,26.503,0.690,27.280,NaN,5755,3072,103.707,15.381,2.038,0.491,0.868
5571,657.276,116.213,3781.513,1986.425,21.332,45.895,0.612,46.263,NaN,5867,3144,82.776,21.192,2.331,0.429,0.898
5572,21.728,16.899,1201.034,1988.365,5.171,5.171,0.956,6.464,NaN,1858,3083,36.870,5.171,1.218,0.821,0.945
5573,59.335,30.141,3113.122,1999.354,9.050,9.050,0.821,10.423,NaN,4816,3096,150.255,8.936,1.184,0.845,0.877
5574,933.475,131.911,4338.720,2007.111,29.735,47.835,0.674,49.723,NaN,6724,3105,105.843,26.696,1.990,0.502,0.889
5575,60.588,31.904,1318.035,2012.282,12.282,8.403,0.748,12.350,NaN,2039,3118,6.009,8.309,1.504,0.665,0.848
5576,48.470,28.090,549.451,2013.575,8.403,9.050,0.772,9.867,NaN,850,3117,148.392,8.367,1.207,0.829,0.866
5577,327.594,74.973,3400.776,2013.575,20.039,25.210,0.732,25.572,NaN,5263,3116,106.144,19.419,1.386,0.721,0.882
5578,171.318,57.317,2815.126,2037.492,16.160,18.100,0.655,20.846,NaN,4358,3180,60.255,12.684,1.542,0.648,0.855
5579,82.316,35.090,2851.325,2038.785,10.343,10.989,0.840,13.743,NaN,4412,3170,48.814,8.606,1.607,0.622,0.925
5580,52.231,30.076,2963.154,2049.774,10.343,9.050,0.726,12.024,NaN,4584,3184,36.254,6.848,2.051,0.488,0.833
5581,5228.545,356.163,3176.471,2057.531,101.487,93.730,0.518,117.968,NaN,4914,3223,146.397,70.156,1.744,0.574,0.852
5582,1482.946,167.001,2745.960,2061.409,61.409,35.553,0.668,62.555,NaN,4249,3207,166.251,34.356,1.930,0.518,0.910
5583,2.089,5.864,2002.586,2087.266,2.586,1.293,0.764,2.891,NaN,3098,3229,153.435,1.293,2.610,0.383,0.769
5584,35.099,23.676,2343.245,2089.851,8.403,6.464,0.787,9.867,NaN,3625,3242,31.608,5.559,1.899,0.527,0.870
5585,586.660,110.755,3442.793,2089.851,34.260,26.503,0.601,37.347,NaN,5326,3237,156.541,23.438,1.667,0.600,0.829
5586,79.809,35.404,4395.604,2094.376,12.928,9.696,0.800,13.697,NaN,6800,3245,160.710,8.673,1.626,0.615,0.884
5587,5.432,8.606,4438.268,2105.365,2.586,3.232,0.922,3.481,NaN,6867,3262,68.199,2.586,1.420,0.704,0.812
